cause,causeLabel,exposure,exposureLabel,symptom,symptomLabel,route,routeLabel
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q178069,necrosis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q605259,Hyperkalemia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q936382,Hypocalcaemia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1598200,Metabolic acidosis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q3771629,Hypomagnesemia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q5319561,Dysrhythmia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q21116761,vesication,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q152234,oedema,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q206060,scar,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q21110038,corneal opacity,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q178069,necrosis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q183130,gastritis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q605259,Hyperkalemia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q936382,Hypocalcaemia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1495657,Gastrointestinal bleeding,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1527888,pancreatitis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1598200,Metabolic acidosis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q3771629,Hypomagnesemia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q5319561,Dysrhythmia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q4375,Bronchoconstriction,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q203601,pneumothorax,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q605259,Hyperkalemia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q936382,Hypocalcaemia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q1598200,Metabolic acidosis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q3771629,Hypomagnesemia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q4330029,airway obstruction,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q5319561,Dysrhythmia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2468,hydrogen fluoride,http://www.wikidata.org/entity/Q21174755,hydrogen fluoride exposure,http://www.wikidata.org/entity/Q21112279,mucous membrane irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q107231,paralysis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q152234,oedema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q189331,cardiac dysrhythmia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q223907,tremor,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q229256,dermatitis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q557945,mental confusion,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q754424,apnea,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q897147,bradypnea,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1077823,somnolence,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1929023,Xeroderma,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q21402592,agitation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q9690,fatigue,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q41861,hypertension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q107231,paralysis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q159557,coma,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q178061,circulatory shock,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q12144,Nicotine,http://www.wikidata.org/entity/Q7030575,nicotine poisoning,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q10268830,inhalation
